,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran_f,nidorina,nidoqueen,nidoran_m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetchd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggcutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
electabuzz,0.99,0.97,0.18,1.0,0.91,0.25,1.0,0.98,0.27,1.0,1.0,1.0,1.0,1.0,0.45,1.0,1.0,0.49,0.93,0.55,1.0,0.92,0.66,0.44,1.0,0.65,0.11,0.0,1.0,0.9,0.0,1.0,1.0,0.0,0.94,0.56,0.98,0.41,1.0,1.0,1.0,0.52,0.99,0.96,0.15,0.32,0.15,0.98,0.56,0.95,0.03,0.98,0.19,1.0,0.22,0.7,0.81,0.33,0.01,1.0,1.0,0.17,0.99,0.96,0.3,0.28,0.15,0.02,0.99,0.81,0.19,1.0,1.0,0.0,0.0,0.0,0.59,0.64,1.0,0.46,1.0,0.43,1.0,1.0,0.95,1.0,0.86,1.0,0.57,1.0,0.58,1.0,1.0,0.1,0.13,0.97,0.36,1.0,1.0,1.0,0.6,1.0,0.05,0.12,0.0,1.0,0.74,0.17,0.99,0.41,0.0,0.0,0.95,0.19,0.07,1.0,0.74,1.0,0.37,1.0,0.44,0.52,1.0,0.85,0.26,0.86,0.12,0.0,1.0,1.0,0.84,1.0,0.8,0.8,0.61,0.75,0.97,0.99,1.0,1.0,0.74,1.0,0.03,0.85,0.12,0.87,1.0,0.99,0.29,0.03,0.0
magmar,1.0,0.99,0.71,1.0,0.99,0.0,0.9,0.44,0.0,1.0,1.0,0.99,1.0,1.0,0.97,0.97,0.89,0.2,0.98,0.52,1.0,0.23,0.91,0.69,0.99,0.18,0.87,0.74,1.0,0.99,0.0,1.0,0.97,0.01,0.99,0.31,0.85,0.31,1.0,0.44,0.99,0.65,1.0,1.0,0.73,0.98,0.98,1.0,0.93,0.66,0.0,0.97,0.17,0.75,0.12,0.95,0.12,0.76,0.0,0.78,0.71,0.03,0.93,0.12,0.02,0.78,0.77,0.27,1.0,0.98,0.76,0.51,0.03,0.06,0.0,0.0,0.99,0.19,0.17,0.0,1.0,0.67,0.78,0.98,0.1,0.83,0.17,0.99,0.35,0.74,0.71,1.0,0.67,0.25,0.14,0.98,0.41,0.84,0.24,0.99,0.52,1.0,0.78,0.71,0.25,1.0,0.92,0.73,0.97,0.6,0.0,0.0,0.38,0.93,0.7,0.83,0.06,0.79,0.22,0.82,0.0,0.92,0.95,0.63,0.1,0.22,0.99,0.07,1.0,0.05,0.04,0.99,0.9,0.01,0.18,0.54,0.98,0.26,0.06,0.95,0.1,0.01,0.21,0.71,0.01,0.11,0.98,0.95,0.02,0.0,0.0
pinsir,1.0,1.0,0.81,0.91,0.13,0.0,1.0,1.0,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.09,1.0,0.14,1.0,0.0,1.0,1.0,1.0,0.82,1.0,0.98,1.0,1.0,0.21,1.0,1.0,0.13,0.95,0.23,0.75,0.0,1.0,0.82,1.0,0.76,1.0,1.0,0.92,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.35,1.0,1.0,0.71,0.0,1.0,0.98,0.74,0.91,1.0,1.0,0.98,0.88,0.21,1.0,1.0,1.0,1.0,0.94,0.7,0.73,0.28,0.02,0.02,0.91,0.24,1.0,1.0,1.0,0.91,0.0,1.0,0.97,0.96,0.32,1.0,0.21,0.0,0.0,0.0,0.49,1.0,0.99,1.0,0.23,1.0,0.98,1.0,0.89,0.89,0.25,1.0,1.0,0.34,0.92,0.19,0.77,0.26,0.24,0.97,0.03,1.0,0.81,1.0,1.0,0.72,0.85,1.0,0.99,0.99,0.86,0.02,0.0,0.01,1.0,0.12,0.82,1.0,1.0,0.96,0.99,0.19,1.0,0.78,0.82,1.0,0.87,0.0,0.3,0.16,0.0,0.01,0.92,0.87,0.14,0.0,0.01
tauros,0.96,0.95,0.28,1.0,1.0,1.0,1.0,1.0,0.87,1.0,1.0,0.99,1.0,1.0,0.98,1.0,1.0,0.86,1.0,0.57,1.0,0.93,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.22,1.0,0.89,1.0,0.79,1.0,0.99,1.0,1.0,0.95,1.0,0.99,1.0,0.98,1.0,0.98,0.98,0.23,1.0,0.92,1.0,0.91,1.0,0.92,1.0,1.0,0.97,0.55,0.84,0.17,1.0,0.9,0.75,0.96,0.97,0.35,0.94,0.54,1.0,0.98,0.99,1.0,0.93,1.0,0.97,1.0,1.0,0.95,1.0,0.86,1.0,0.84,1.0,1.0,1.0,0.89,1.0,1.0,0.97,1.0,0.99,0.24,1.0,1.0,1.0,1.0,1.0,0.81,1.0,1.0,0.94,0.73,0.69,1.0,0.9,1.0,1.0,0.0,1.0,0.99,1.0,0.94,1.0,0.93,1.0,0.44,0.79,0.92,0.79,1.0,0.89,0.95,0.39,1.0,1.0,0.45,0.99,0.89,0.81,1.0,0.94,0.62,1.0,0.92,1.0,1.0,0.91,0.52,0.33,0.92,0.39,1.0,1.0,0.95,0.0,0.14
magikarp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gyarados,1.0,1.0,0.95,1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.77,0.98,0.12,1.0,0.71,0.98,0.67,0.68,0.0,1.0,0.99,0.85,0.52,0.7,0.9,0.59,0.13,0.2,0.01,1.0,0.9,0.97,0.18,1.0,0.92,1.0,1.0,0.94,1.0,1.0,1.0,0.88,1.0,1.0,0.41,0.0,1.0,0.97,0.93,0.0,1.0,0.81,1.0,1.0,1.0,0.59,0.99,0.47,0.98,0.77,0.86,0.97,1.0,0.96,1.0,0.77,0.96,0.98,0.93,0.97,0.97,1.0,1.0,0.0,0.0,1.0,1.0,0.64,1.0,0.88,0.86,0.17,1.0,1.0,0.2,0.0,0.0,0.99,1.0,0.5,1.0,1.0,0.15,0.0,1.0,0.8,1.0,1.0,0.99,0.87,0.22,0.81,0.22,0.98,0.97,0.0,1.0,0.1,1.0,1.0,1.0,1.0,0.14,0.14,0.0,0.84,0.81,0.0,0.98,0.93,0.0,1.0,0.11,0.23,1.0,0.86,0.94,0.0,0.86,0.17,1.0,0.99,1.0,1.0,0.69,0.02,0.32,0.0,0.44,1.0,0.76,0.96,0.0,0.0
lapras,1.0,0.91,0.21,1.0,1.0,0.98,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.99,1.0,0.96,1.0,0.84,0.85,0.11,1.0,1.0,1.0,1.0,0.97,1.0,0.92,0.99,0.99,0.17,0.97,0.73,1.0,0.99,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.98,0.73,1.0,0.99,0.99,0.83,1.0,1.0,1.0,0.88,0.99,0.92,1.0,1.0,0.82,1.0,1.0,0.98,1.0,1.0,0.97,1.0,1.0,0.17,1.0,0.97,1.0,1.0,1.0,0.97,0.99,1.0,1.0,0.81,0.0,0.99,0.99,0.95,1.0,1.0,1.0,0.91,1.0,0.99,0.59,0.36,0.05,0.98,1.0,0.91,1.0,1.0,0.59,0.17,1.0,0.73,1.0,1.0,0.72,0.97,0.96,0.92,0.04,1.0,1.0,0.15,0.67,0.93,1.0,1.0,1.0,0.99,0.97,0.68,0.53,0.99,0.99,0.17,0.98,0.12,0.5,1.0,0.69,0.18,1.0,0.99,1.0,0.08,0.8,0.95,1.0,1.0,1.0,1.0,1.0,0.9,0.95,0.09,0.67,1.0,0.99,0.97,0.0,0.1
ditto,0.06,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,1.0,1.0,0.04,1.0,1.0,0.0,0.15,0.0,0.0,0.71,0.0,0.01,0.0,0.26,0.0,0.36,0.01,0.0,0.0,0.9,0.02,0.0,0.71,0.0,0.0,0.23,0.0,0.26,0.0,0.88,0.02,0.22,0.0,0.34,0.0,0.0,0.24,0.0,0.25,0.0,0.59,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.16,0.0,0.0,0.15,0.28,0.03,0.51,0.01,0.0,0.16,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.8,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.02,0.0,0.58,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.04,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.0,0.0,0.0
eevee,0.93,0.1,0.0,1.0,0.24,0.0,0.9,0.26,0.0,1.0,1.0,0.57,1.0,1.0,0.21,0.89,0.14,0.0,1.0,0.0,0.81,0.01,0.96,0.06,0.48,0.07,0.14,0.0,1.0,0.97,0.16,1.0,0.97,0.14,0.69,0.17,0.3,0.0,1.0,0.52,1.0,0.04,1.0,0.8,0.01,0.94,0.04,0.92,0.08,1.0,0.09,0.13,0.0,1.0,0.0,1.0,0.15,0.86,0.01,1.0,0.82,0.01,0.94,0.81,0.69,0.99,0.66,0.0,0.97,0.17,0.02,0.5,0.04,0.1,0.0,0.0,0.12,0.09,0.69,0.04,1.0,0.04,0.07,0.06,0.01,0.39,0.02,0.99,0.24,0.53,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.53,0.03,1.0,0.22,0.97,0.01,0.67,0.36,0.1,0.04,0.32,0.56,0.07,0.02,0.0,0.52,0.01,0.32,0.72,0.03,0.84,0.02,0.83,0.03,0.55,0.0,0.71,0.21,0.13,0.0,0.13,1.0,0.11,0.0,1.0,0.17,0.0,0.09,0.03,0.39,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,1.0,0.39,0.04,0.04,0.0
vaporeon,1.0,0.9,0.16,1.0,1.0,0.69,1.0,0.96,0.19,1.0,1.0,0.99,1.0,1.0,0.92,1.0,1.0,0.44,1.0,0.96,1.0,0.96,1.0,0.72,0.96,0.16,1.0,1.0,1.0,0.99,0.57,1.0,0.99,0.79,0.99,0.82,1.0,0.99,1.0,0.94,1.0,0.91,1.0,0.9,0.54,1.0,0.97,1.0,0.38,1.0,1.0,1.0,0.84,1.0,0.34,1.0,0.93,1.0,0.97,1.0,0.99,0.1,1.0,1.0,0.99,0.99,0.98,0.41,1.0,0.77,0.17,1.0,0.77,1.0,1.0,0.99,1.0,0.99,1.0,0.08,0.49,0.0,1.0,1.0,0.92,1.0,0.26,0.99,0.74,0.98,0.04,0.2,0.11,0.0,1.0,1.0,0.68,0.94,0.77,0.54,0.14,1.0,0.53,1.0,1.0,1.0,1.0,0.7,0.8,0.1,1.0,1.0,0.0,0.13,0.87,1.0,0.49,1.0,0.59,0.77,0.09,0.7,0.99,1.0,0.09,0.98,0.09,0.14,1.0,0.09,0.02,1.0,0.99,0.33,0.0,0.94,0.65,1.0,0.79,1.0,0.67,0.9,0.29,0.07,0.08,0.87,1.0,1.0,0.96,0.0,0.02
jolteon,0.67,0.02,0.0,0.92,0.91,0.62,1.0,1.0,0.42,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.97,0.66,0.63,1.0,1.0,0.37,0.19,1.0,0.43,0.12,0.0,0.99,0.81,0.0,1.0,1.0,0.0,0.92,0.55,0.9,0.47,1.0,0.81,1.0,0.96,0.56,0.06,0.0,0.26,0.12,1.0,0.34,0.97,0.27,0.91,0.19,1.0,0.77,0.4,0.26,0.38,0.0,1.0,1.0,0.89,1.0,0.95,0.41,0.38,0.04,0.0,0.73,0.14,0.0,1.0,0.41,0.0,0.0,0.0,0.77,0.38,1.0,0.34,0.99,0.22,1.0,1.0,1.0,1.0,0.65,1.0,0.79,1.0,1.0,1.0,1.0,0.79,0.0,1.0,0.21,1.0,1.0,1.0,0.34,0.28,0.0,0.1,0.01,0.98,0.38,0.0,0.93,0.42,0.0,0.0,0.71,0.21,0.0,1.0,1.0,1.0,0.87,1.0,0.88,0.56,1.0,0.59,0.45,0.73,0.01,0.0,1.0,1.0,0.95,1.0,0.84,0.97,0.29,0.44,0.9,1.0,0.83,1.0,1.0,1.0,0.0,0.72,0.05,0.56,1.0,0.93,0.29,0.11,0.0
flareon,1.0,1.0,0.83,1.0,0.96,0.0,0.88,0.47,0.0,1.0,1.0,0.98,1.0,1.0,0.8,0.98,0.91,0.4,0.74,0.66,0.93,0.32,0.98,0.37,1.0,0.21,0.92,0.17,1.0,1.0,0.01,1.0,1.0,0.0,0.99,0.54,0.99,0.51,1.0,0.76,1.0,0.28,1.0,1.0,0.93,0.99,0.95,1.0,0.95,0.68,0.11,1.0,0.31,0.95,0.0,0.74,0.4,0.91,0.0,0.89,0.16,0.0,0.98,0.53,0.2,0.93,0.45,0.27,1.0,1.0,0.75,0.73,0.0,0.31,0.05,0.0,1.0,0.26,0.27,0.05,1.0,0.7,0.9,0.96,0.47,0.57,0.13,0.99,0.72,0.74,0.11,0.98,0.95,0.25,0.07,1.0,0.53,0.6,0.29,1.0,0.52,1.0,0.34,0.95,0.25,0.92,0.96,0.63,1.0,0.69,0.1,0.0,0.52,1.0,0.2,0.85,0.29,0.98,0.0,0.8,0.09,0.78,0.84,0.93,0.2,0.43,0.87,0.15,1.0,0.16,0.28,1.0,0.96,0.02,0.48,0.28,0.99,0.16,0.0,0.75,0.0,0.01,0.12,0.23,0.08,0.06,1.0,0.69,0.07,0.02,0.05
porygon,0.9,0.83,0.06,0.95,0.12,0.84,1.0,0.98,0.27,1.0,1.0,0.93,1.0,1.0,0.77,1.0,0.88,0.63,1.0,0.15,0.98,0.2,1.0,0.22,0.88,0.03,1.0,0.65,1.0,1.0,0.9,1.0,1.0,0.92,0.97,0.14,0.34,0.08,1.0,0.51,1.0,0.64,1.0,0.98,0.59,1.0,0.87,1.0,0.15,1.0,0.78,0.8,0.0,1.0,0.3,1.0,0.19,0.47,0.01,1.0,0.99,0.32,0.28,0.32,0.02,1.0,0.94,0.14,0.91,0.69,0.04,0.74,0.23,1.0,1.0,0.98,0.29,0.03,1.0,0.92,1.0,0.07,0.12,0.95,0.25,0.99,0.3,1.0,0.56,1.0,0.29,1.0,0.86,0.04,1.0,0.81,0.0,1.0,0.37,1.0,0.21,1.0,0.05,1.0,0.99,0.23,0.41,0.83,1.0,0.24,1.0,1.0,0.0,0.78,0.86,0.99,0.4,0.99,0.08,1.0,0.24,0.34,0.2,0.74,0.03,0.02,0.0,0.42,1.0,0.82,0.04,0.98,0.52,0.29,0.13,0.03,0.38,1.0,0.25,1.0,0.1,0.89,0.37,0.05,0.08,0.05,1.0,0.94,0.71,0.0,0.04
omanyte,0.07,0.0,0.01,0.89,0.79,0.06,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0,0.84,0.95,0.77,1.0,0.66,0.39,0.0,0.08,0.0,0.76,0.0,0.73,0.12,0.08,0.74,0.2,0.01,0.0,0.0,0.95,0.04,0.89,0.0,0.97,0.07,0.08,0.0,0.0,0.9,0.11,0.01,0.0,0.65,0.45,0.67,0.0,0.0,0.0,0.6,0.01,0.73,0.15,0.18,0.0,0.0,0.77,0.0,0.0,0.07,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.99,0.2,0.0,1.0,0.97,0.0,0.0,0.0,0.0,0.99,1.0,0.69,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.39,0.07,0.04,0.0,0.04,0.0,0.0,0.0,0.87,0.7,0.33,0.88,0.21,0.21,0.0,0.99,0.96,0.0,0.0,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.16,0.01,0.82,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.87,0.0,0.2,0.31,1.0,0.23,0.92,0.0,0.22,0.0,0.59,0.98,0.07,0.65,0.0,0.0
omastar,0.95,0.01,0.02,0.98,0.95,0.53,0.89,0.25,0.0,1.0,1.0,0.05,1.0,1.0,0.99,1.0,1.0,1.0,0.99,0.77,1.0,0.99,0.88,0.13,0.82,0.0,0.98,0.73,0.99,0.62,0.72,1.0,0.62,0.52,0.49,0.0,0.99,0.86,0.9,0.17,1.0,0.82,1.0,0.7,0.24,0.93,0.05,0.29,0.0,0.96,0.75,0.96,0.12,0.87,0.0,0.99,0.43,0.86,0.83,0.98,0.24,0.0,1.0,0.96,0.93,0.91,0.71,0.0,0.94,0.01,0.0,0.65,0.01,0.96,0.94,0.93,1.0,1.0,0.46,0.0,0.78,0.0,1.0,1.0,1.0,0.92,0.01,0.99,0.33,0.99,0.0,0.24,0.0,0.0,0.93,0.99,0.44,0.98,0.11,0.54,0.0,0.91,0.0,1.0,0.97,0.33,0.94,0.86,0.89,0.0,1.0,1.0,0.0,0.0,0.7,0.68,0.13,0.89,0.14,0.61,0.01,0.0,0.98,1.0,0.0,0.92,0.11,0.06,1.0,0.0,0.0,1.0,1.0,0.21,0.13,0.99,0.59,0.67,0.35,1.0,0.25,1.0,0.01,0.89,0.09,1.0,1.0,0.8,0.97,0.0,0.0
kabuto,0.12,0.0,0.0,0.38,0.0,0.0,0.82,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.39,0.11,0.32,1.0,0.58,0.0,0.0,0.0,0.0,0.68,0.0,0.66,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.05,0.0,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.72,0.02,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,1.0,0.65,0.12,0.44,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.78,0.84,0.73,1.0,0.52,0.0,0.0,0.0,0.0,0.99,1.0,0.55,0.16,0.0,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.67,0.98,0.13,0.32,0.0,0.0,0.0,0.13,0.0,0.76,0.38,0.11,0.0,0.0,0.0,0.0,0.91,0.96,0.0,0.0,0.0,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.69,0.0,0.09,0.02,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.26,0.0,0.64,0.0,0.23,0.0,0.18,0.76,0.02,0.0,0.0,0.0
kabutops,0.22,0.15,0.01,1.0,0.71,0.34,1.0,0.96,0.55,1.0,1.0,0.14,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.8,1.0,0.91,1.0,0.29,0.86,0.08,0.98,0.67,1.0,1.0,0.66,1.0,1.0,0.12,0.0,0.0,1.0,0.68,0.96,0.0,1.0,0.25,0.15,0.16,0.0,0.47,0.11,0.53,0.0,0.75,0.08,0.85,0.03,1.0,0.0,1.0,0.25,1.0,0.0,0.84,0.68,0.24,1.0,1.0,0.66,1.0,0.26,0.0,0.3,0.18,0.01,0.92,0.0,0.94,0.93,0.96,1.0,1.0,0.98,0.1,0.23,0.0,1.0,1.0,0.8,1.0,0.11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.97,1.0,0.92,1.0,0.24,0.0,0.0,0.15,0.0,0.99,0.65,0.84,1.0,0.33,0.93,0.0,0.99,0.98,0.0,0.06,0.0,0.95,0.11,1.0,1.0,0.0,0.0,0.0,0.43,0.95,0.25,0.74,0.22,0.0,1.0,0.0,0.0,1.0,1.0,0.24,0.0,1.0,0.89,0.74,0.81,1.0,0.34,0.95,0.0,1.0,0.0,0.95,0.99,0.85,0.16,0.0,0.0
aerodactyl,0.96,0.94,0.39,1.0,1.0,1.0,0.83,0.74,0.22,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.99,0.55,0.9,0.33,1.0,0.83,0.9,0.35,0.3,0.0,0.93,0.2,0.73,0.17,0.02,0.75,0.39,0.07,0.1,0.0,1.0,0.87,0.8,0.03,1.0,0.9,0.97,0.92,0.63,1.0,1.0,1.0,0.91,0.97,0.6,0.86,0.08,0.83,0.3,0.95,0.31,1.0,0.93,0.92,0.86,0.51,0.06,0.0,0.0,0.76,0.23,0.07,0.97,0.85,0.26,0.98,0.13,0.09,0.0,0.0,1.0,0.99,0.89,0.09,0.04,0.0,0.95,1.0,0.67,0.81,0.0,0.67,0.02,0.87,0.02,0.05,0.0,0.0,0.37,0.29,0.0,0.86,0.06,0.28,0.0,0.95,0.14,0.76,0.39,0.94,0.94,0.09,0.61,0.01,0.28,0.01,0.0,0.67,0.59,0.84,0.43,0.81,0.4,0.85,0.64,0.07,0.82,0.06,0.03,0.98,0.99,0.06,1.0,0.27,0.0,1.0,0.98,0.12,0.0,0.93,0.11,0.18,0.01,0.36,0.04,0.46,0.0,0.03,0.0,0.65,0.77,0.78,0.2,0.0,0.01
snorlax,0.98,0.94,0.16,1.0,1.0,0.97,1.0,1.0,0.77,1.0,1.0,0.99,1.0,1.0,0.96,1.0,0.99,0.84,1.0,0.72,1.0,0.79,1.0,1.0,1.0,0.94,1.0,0.96,1.0,1.0,0.97,1.0,1.0,0.96,0.96,0.23,1.0,0.78,1.0,0.8,1.0,0.97,1.0,1.0,0.84,1.0,1.0,1.0,0.99,1.0,0.99,0.97,0.02,1.0,0.82,1.0,0.91,1.0,0.86,1.0,1.0,0.85,0.25,0.76,0.15,1.0,0.96,0.23,0.97,0.95,0.18,0.78,0.21,1.0,1.0,1.0,1.0,0.77,1.0,1.0,1.0,1.0,0.85,1.0,0.68,0.99,0.75,1.0,1.0,1.0,0.57,1.0,1.0,0.98,1.0,0.97,0.1,1.0,1.0,1.0,1.0,0.99,0.64,1.0,1.0,0.77,0.3,0.9,1.0,1.0,1.0,1.0,0.0,0.97,0.98,1.0,0.79,1.0,0.77,1.0,0.74,0.51,0.86,0.77,0.99,0.74,0.75,0.51,1.0,0.98,0.11,1.0,0.88,0.74,1.0,0.84,0.66,1.0,0.98,1.0,1.0,1.0,0.51,0.17,0.77,0.48,1.0,0.99,0.91,0.0,0.05
articuno,1.0,1.0,1.0,0.96,0.82,0.8,1.0,1.0,0.72,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,0.99,1.0,0.99,1.0,0.93,0.86,0.62,0.93,0.11,1.0,1.0,1.0,0.99,1.0,1.0,0.99,1.0,0.99,0.78,0.81,0.71,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93,0.68,0.99,0.85,1.0,0.65,0.75,0.2,0.96,0.07,1.0,1.0,0.92,1.0,1.0,0.98,1.0,0.99,0.82,1.0,1.0,1.0,1.0,0.61,1.0,1.0,1.0,0.31,0.1,0.99,0.32,0.83,0.24,1.0,1.0,0.96,1.0,0.76,1.0,0.96,1.0,0.4,0.95,0.58,0.37,1.0,1.0,0.96,1.0,0.98,0.59,0.12,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.93,0.48,1.0,1.0,0.19,1.0,0.98,1.0,0.84,1.0,0.96,0.93,0.1,0.62,1.0,0.93,0.23,0.33,0.21,0.69,1.0,0.6,0.06,1.0,0.99,0.88,0.39,0.72,0.94,0.77,0.06,0.84,0.0,0.98,0.8,0.3,0.12,0.21,1.0,1.0,1.0,0.05,0.21
zapdos,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.99,0.94,1.0,0.93,0.98,0.48,0.98,0.94,0.51,0.98,1.0,0.7,0.93,0.7,1.0,0.83,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.99,0.82,1.0,1.0,1.0,1.0,1.0,0.58,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,1.0,0.98,0.6,0.99,0.84,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.89,1.0,0.99,1.0,1.0,1.0,1.0,0.87,0.01,1.0,0.98,1.0,1.0,1.0,0.98,1.0,1.0,0.94,0.92,1.0,1.0,0.86,1.0,0.96,1.0,0.0,0.63,1.0,0.81,1.0,1.0,1.0,1.0,1.0,0.73,1.0,1.0,0.25,0.96,0.98,1.0,0.05,1.0,1.0,0.91,1.0,1.0,0.87,0.97,0.93,0.85,1.0,0.97,1.0,1.0,1.0,0.18,0.85,0.24,1.0,0.99,0.93,0.24,0.01,0.03
